sigma,transmittance
1258.0,0.8731
1259.0,0.8723
1260.0,0.8716
1261.0,0.8709
1262.0,0.8701
1263.0,0.8694
1264.0,0.8687
1265.0,0.8679
1266.0,0.8671
1267.0,0.8659
1268.0,0.8648
1269.0,0.8636
1270.0,0.8621
1271.0,0.8599
1272.0,0.8577
1273.0,0.8554
1274.0,0.8526
1275.0,0.8499
1276.0,0.8471
1277.0,0.8444
1278.0,0.8415
1279.0,0.8382
1280.0,0.8348
1281.0,0.8289
1282.0,0.8222
1283.0,0.8159
1284.0,0.81
1285.0,0.804
1286.0,0.7973
1287.0,0.7927
1288.0,0.7904
1289.0,0.7891
1290.0,0.7905
1291.0,0.7893
1292.0,0.7925
1293.0,0.7967
1294.0,0.8044
1295.0,0.8036
1296.0,0.8033
1297.0,0.7933
1298.0,0.7808
1299.0,0.7855
1300.0,0.7915
1301.0,0.7968
1302.0,0.8014
1303.0,0.801
1304.0,0.789
1305.0,0.7832
1306.0,0.7824
1307.0,0.7843
1308.0,0.7863
1309.0,0.7898
1310.0,0.794
1311.0,0.7987
1312.0,0.8058
1313.0,0.814
1314.0,0.8217
1315.0,0.8295
1316.0,0.8379
1317.0,0.8456
1318.0,0.8506
1319.0,0.8533
1320.0,0.8551
1321.0,0.8587
1322.0,0.8566
1323.0,0.8567
1324.0,0.8565
1325.0,0.8552
1326.0,0.8533
1327.0,0.8508
1328.0,0.848
1329.0,0.8449
1330.0,0.8417
1331.0,0.8386
1332.0,0.8355
1333.0,0.8324
1334.0,0.8299
1335.0,0.8277
1336.0,0.8269
1337.0,0.8268
1338.0,0.8276
1339.0,0.8229
1340.0,0.8129
1341.0,0.8028
1342.0,0.7997
1343.0,0.8243
1344.0,0.8287
1345.0,0.8236
1346.0,0.8166
1347.0,0.8096
1348.0,0.8026
1349.0,0.8047
1350.0,0.8243
1351.0,0.8284
1352.0,0.827
1353.0,0.8251
1354.0,0.8226
1355.0,0.8199
1356.0,0.8169
1357.0,0.814
1358.0,0.8109
1359.0,0.8079
1360.0,0.8051
1361.0,0.8023
1362.0,0.7994
1363.0,0.7964
1364.0,0.7933
1365.0,0.7902
1366.0,0.7868
1367.0,0.7823
1368.0,0.776
1369.0,0.7637
1370.0,0.746
1371.0,0.7272
1372.0,0.7105
1373.0,0.6856
1374.0,0.6636
1375.0,0.6361
1376.0,0.5966
1377.0,0.592
1378.0,0.5889
1379.0,0.5871
1380.0,0.5861
1381.0,0.5862
1382.0,0.5871
1383.0,0.5895
1384.0,0.5908
1385.0,0.5909
1386.0,0.5474
1387.0,0.5159
1388.0,0.5272
1389.0,0.5513
1390.0,0.5755
1391.0,0.5924
1392.0,0.5854
1393.0,0.5438
1394.0,0.5021
1395.0,0.4982
1396.0,0.4982
1397.0,0.4989
1398.0,0.4978
1399.0,0.5074
1400.0,0.5152
1401.0,0.5666
1402.0,0.6294
1403.0,0.6679
1404.0,0.6885
1405.0,0.7044
1406.0,0.7196
1407.0,0.7291
1408.0,0.7374
1409.0,0.7439
1410.0,0.7495
1411.0,0.7551
1412.0,0.7611
1413.0,0.7666
1414.0,0.7694
1415.0,0.7705
1416.0,0.7707
1417.0,0.7708
1418.0,0.7713
1419.0,0.7704
1420.0,0.7695
1421.0,0.7682
1422.0,0.7664
1423.0,0.7633
1424.0,0.76
