sigma,transmittance
1189.1125875999999,0.797
1189.983573,0.797
1190.8545584,0.797
1191.7255438,0.797
1192.5965292,0.797
1193.4675146,0.797
1194.3385,0.797
1195.2094854,0.797
1196.0804708,0.797
1196.9514562,0.797
1197.8224416,0.797
1198.693427,0.797
1199.5644124,0.797
1200.4353978,0.797
1201.3063832,0.795
1202.1773686,0.795
1203.048354,0.795
1203.9193394000001,0.795
1204.7903248,0.795
1205.6613102000001,0.795
1206.5322956,0.794
1207.403281,0.794
1208.2742664,0.794
1209.1452518,0.795
1210.0162372,0.794
1210.8872226,0.794
1211.758208,0.794
1212.6291934,0.794
1213.5001788,0.794
1214.3711642,0.794
1215.2421496,0.794
1216.113135,0.794
1216.9841204,0.794
1217.8551058,0.794
1218.7260912,0.792
1219.5970766,0.792
1220.468062,0.792
1221.3390474,0.792
1222.2100328,0.792
1223.0810182,0.792
1223.9520036,0.792
1224.822989,0.791
1225.6939744000001,0.791
1226.5649598,0.791
1227.4359452,0.791
1228.3069306,0.791
1229.177916,0.79
1230.0489014,0.79
1230.9198868,0.79
1231.7908722,0.79
1232.6618576,0.79
1233.532843,0.788
1234.4038284,0.788
1235.2748138,0.788
1236.1457992,0.788
1237.0167846,0.788
1237.88777,0.787
1238.7587554,0.787
1239.6297408,0.787
1240.5007262,0.787
1241.3717116,0.787
1242.242697,0.787
1243.1136824,0.787
1243.9846678,0.787
1244.8556532,0.786
1245.7266386,0.786
1246.597624,0.786
1247.4686094,0.786
1248.3395948,0.786
1249.2105802,0.786
1250.0815656,0.786
1250.952551,0.786
1251.8235364,0.786
1252.6945218,0.786
1253.5655072,0.786
1254.4364926,0.786
1255.307478,0.786
1256.1784634,0.786
1257.0494488,0.786
1257.9204342,0.786
1258.7914196,0.786
1259.662405,0.786
1260.5333904,0.786
1261.4043758,0.786
1262.2753612,0.786
1263.1463466,0.786
1264.017332,0.786
1264.8883174,0.786
1265.7593028,0.786
1266.6302882,0.786
1267.5012735999999,0.786
1268.372259,0.786
1269.2432444,0.784
1270.1142298,0.784
1270.9852152,0.784
1271.8562006,0.784
1272.727186,0.784
1273.5981716000001,0.784
1274.4691572000002,0.784
1275.3401428,0.784
1276.2111284,0.784
1277.082114,0.784
1277.9530994,0.784
1278.8240848,0.784
1279.6950702,0.784
1280.5660556,0.783
1281.437041,0.783
1282.3080264,0.783
1283.1790118,0.783
1284.0499972,0.783
1284.9209826,0.783
