sigma,transmittance
10.283047,0.603
10.2898376,0.598
10.2966282,0.59
10.3034188,0.581
10.3102094,0.579
10.317,0.574
10.3238094,0.569
10.3306188,0.561
10.3374282,0.554
10.3442376,0.547
10.351047,0.539
10.3578376,0.534
10.3646282,0.525
10.371418799999999,0.522
10.3782094,0.515
10.385,0.508
10.3918094,0.501
10.3986188,0.498
10.405428200000001,0.494
10.412237600000001,0.488
10.419047,0.481
10.425837600000001,0.474
10.4326282,0.469
10.4394188,0.462
10.446209399999999,0.455
10.453,0.448
10.4598094,0.442
10.4666188,0.435
10.4734282,0.428
10.4802376,0.423
10.487047,0.416
10.4938376,0.409
10.500628200000001,0.404
10.5074188,0.397
10.5142094,0.392
10.521,0.386
10.5278094,0.38
10.5346188,0.375
10.5414282,0.369
10.5482376,0.36
10.555047,0.353
10.5618376,0.348
10.568628200000001,0.345
10.5754188,0.34
10.5822094,0.336
10.589,0.333
10.5958094,0.326
10.6026188,0.321
10.6094282,0.311
10.6162376,0.309
10.623047,0.306
10.6298376,0.301
10.6366282,0.301
10.6434188,0.297
10.6502094,0.294
10.657,0.29
10.6638094,0.29
10.6706188,0.29
10.6774282,0.29
10.6842376,0.29
10.691047,0.29
10.6978376,0.294
10.7046282,0.297
10.711418799999999,0.301
10.7182094,0.302
10.725,0.304
10.7318094,0.307
10.7386188,0.311
10.745428200000001,0.312
10.7522376,0.314
10.759047,0.316
10.765837600000001,0.319
10.7726282,0.323
10.7794188,0.326
10.786209399999999,0.331
10.793,0.335
10.7998094,0.341
10.806618799999999,0.345
10.8134282,0.348
10.8202376,0.35
10.827047,0.352
10.8338376,0.353
10.840628200000001,0.357
10.8474188,0.36
10.8542094,0.369
10.861,0.374
10.8678094,0.375
10.8746188,0.377
10.8814282,0.379
10.8882376,0.38
10.895047,0.382
10.9020376,0.384
10.9090282,0.386
10.9160188,0.389
10.9230094,0.392
10.93,0.399
10.9368094,0.401
10.9436188,0.404
10.950428200000001,0.408
10.957237600000001,0.413
10.964047,0.416
10.970837600000001,0.421
10.9776282,0.426
10.9844188,0.431
10.991209399999999,0.433
10.998,0.437
11.0048094,0.443
11.011618799999999,0.45
11.0184282,0.452
11.0252376,0.454
11.032047,0.457
11.0388376,0.462
11.045628200000001,0.467
11.0524188,0.474
11.0592094,0.477
11.066,0.481
11.0728094,0.484
11.0796188,0.486
11.0864282,0.491
11.0932376,0.494
11.100047,0.498
11.1068376,0.506
11.1136282,0.511
11.1204188,0.515
11.1272094,0.517
11.134,0.522
11.1408094,0.525
11.1476188,0.527
11.1544282,0.53
11.1612376,0.532
11.168047,0.534
11.1748376,0.535
11.1816282,0.537
11.188418799999999,0.539
11.1952094,0.54
11.202,0.545
11.2088094,0.549
11.2156188,0.552
11.2224282,0.556
11.2292376,0.561
11.236047,0.566
11.2428376,0.568
11.2496282,0.569
11.256418799999999,0.569
11.2632094,0.571
11.27,0.571
11.2768094,0.573
11.2836188,0.573
11.290428200000001,0.574
11.2972376,0.574
11.304047,0.574
11.310837600000001,0.578
11.3176282,0.583
11.3244188,0.586
11.331209399999999,0.586
11.338,0.586
11.344809399999999,0.588
11.351618799999999,0.588
11.3584282,0.59
11.3652376,0.591
11.372047,0.593
11.3788376,0.595
11.385628200000001,0.595
11.3924188,0.596
11.3992094,0.598
11.406,0.6
11.4128094,0.602
11.4196188,0.603
11.4264282,0.605
11.4332376,0.607
11.440047,0.612
11.4468376,0.615
11.4536282,0.617
11.4604188,0.619
11.4672094,0.62
11.474,0.622
11.4808094,0.624
11.4876188,0.625
