sigma,transmittance
2752.0,0.2903
2751.0,0.2823
2750.0,0.2744
2749.0,0.2686
2748.0,0.2628
2747.0,0.261
2746.0,0.2593
2745.0,0.2577
2744.0,0.256
2743.0,0.2544
2742.0,0.2529
2741.0,0.2507
2740.0,0.2486
2739.0,0.2462
2738.0,0.2438
2737.0,0.2397
2736.0,0.2355
2735.0,0.2308
2734.0,0.2262
2733.0,0.2148
2732.0,0.2036
2731.0,0.1962
2730.0,0.1888
2729.0,0.1817
2728.0,0.1745
2727.0,0.1701
2726.0,0.1657
2725.0,0.1623
2724.0,0.159
2723.0,0.1583
2722.0,0.1577
2721.0,0.157
2720.0,0.1551
2719.0,0.1564
2718.0,0.1563
2717.0,0.1572
2716.0,0.1583
2715.0,0.16
2714.0,0.1617
2713.0,0.1639
2712.0,0.1662
2711.0,0.1773
2710.0,0.1887
2709.0,0.2087
2708.0,0.2288
2707.0,0.2528
2706.0,0.2768
2705.0,0.3007
2704.0,0.3246
2703.0,0.3486
2702.0,0.3727
2701.0,0.3966
2700.0,0.4207
2699.0,0.4467
2698.0,0.4728
2697.0,0.4916
2696.0,0.5104
2695.0,0.5177
2694.0,0.5249
2693.0,0.5321
2692.0,0.5394
2691.0,0.5482
2690.0,0.5571
2689.0,0.5662
2688.0,0.5752
2687.0,0.5846
2686.0,0.594
2685.0,0.6025
2684.0,0.6111
2683.0,0.6179
2682.0,0.6247
2681.0,0.6315
2680.0,0.6384
2679.0,0.6485
2678.0,0.6588
2677.0,0.6697
2676.0,0.6807
2675.0,0.6898
2674.0,0.6989
2673.0,0.7042
2672.0,0.7095
2671.0,0.7141
2670.0,0.7188
2669.0,0.7234
2668.0,0.728
2667.0,0.7318
2666.0,0.7356
2665.0,0.7389
2664.0,0.7422
2663.0,0.7455
2662.0,0.7488
2661.0,0.752
2660.0,0.7554
2659.0,0.7584
2658.0,0.7617
2657.0,0.7657
2656.0,0.7686
2655.0,0.7714
2654.0,0.7743
2653.0,0.777
2652.0,0.78
2651.0,0.7823
2650.0,0.7845
2649.0,0.7867
2648.0,0.7898
2647.0,0.7927
2646.0,0.7952
2645.0,0.7966
2644.0,0.7985
2643.0,0.8008
2642.0,0.8041
2641.0,0.8058
2640.0,0.8077
2639.0,0.8099
2638.0,0.8121
2637.0,0.8142
2636.0,0.8164
2635.0,0.8185
2634.0,0.8221
2633.0,0.8237
2632.0,0.8255
2631.0,0.8259
2630.0,0.8277
2629.0,0.8303
2628.0,0.8321
2627.0,0.8337
2626.0,0.8353
2625.0,0.837
2624.0,0.8386
2623.0,0.8401
2622.0,0.8418
2621.0,0.8432
2620.0,0.8447
2619.0,0.8458
2618.0,0.8473
2617.0,0.8486
2616.0,0.85
2615.0,0.8512
2614.0,0.8527
2613.0,0.854
2612.0,0.8553
2611.0,0.8567
2610.0,0.8581
2609.0,0.8596
2608.0,0.8612
2607.0,0.8627
2606.0,0.8643
2605.0,0.8657
2604.0,0.8672
2603.0,0.8688
2602.0,0.8704
2601.0,0.8717
2600.0,0.8732
2599.0,0.874
2598.0,0.875
2597.0,0.8758
2596.0,0.8767
2595.0,0.8774
2594.0,0.8784
2593.0,0.8792
2592.0,0.8802
2591.0,0.881
2590.0,0.8818
2589.0,0.8827
2588.0,0.8835
2587.0,0.8843
2586.0,0.885
2585.0,0.8857
2584.0,0.8865
2583.0,0.8871
2582.0,0.8878
2581.0,0.8886
2580.0,0.8893
2579.0,0.89
2578.0,0.8909
2577.0,0.8916
2576.0,0.8924
2575.0,0.8931
2574.0,0.8938
2573.0,0.8942
2572.0,0.8947
2571.0,0.895
2570.0,0.8954
2569.0,0.8958
2568.0,0.8962
2567.0,0.8967
2566.0,0.8971
2565.0,0.8973
2564.0,0.8976
2563.0,0.8977
2562.0,0.898
2561.0,0.8983
2560.0,0.8987
2559.0,0.8988
2558.0,0.8992
2557.0,0.8994
2556.0,0.8995
2555.0,0.8995
2554.0,0.8994
2553.0,0.8992
2552.0,0.899
2551.0,0.8988
2550.0,0.8986
2549.0,0.8983
2548.0,0.898
2547.0,0.8975
2546.0,0.8968
2545.0,0.8962
2544.0,0.8957
2543.0,0.8951
2542.0,0.8945
2541.0,0.8937
2540.0,0.8927
2539.0,0.8919
2538.0,0.8909
2537.0,0.8902
2536.0,0.8895
2535.0,0.8892
2534.0,0.8892
2533.0,0.8892
2532.0,0.8893
2531.0,0.8894
2530.0,0.8896
2529.0,0.8896
2528.0,0.8897
2527.0,0.8898
2526.0,0.89
2525.0,0.8902
2524.0,0.8904
2523.0,0.8905
2522.0,0.8907
2521.0,0.8908
2520.0,0.891
2519.0,0.8912
2518.0,0.8914
2517.0,0.8915
2516.0,0.8917
2515.0,0.892
2514.0,0.8922
2513.0,0.8923
2512.0,0.8924
2511.0,0.8926
2510.0,0.8927
2509.0,0.893
2508.0,0.8931
2507.0,0.8933
2506.0,0.8934
2505.0,0.8936
2504.0,0.8967
2503.0,0.894
2502.0,0.8944
2501.0,0.8947
2500.0,0.895
2499.0,0.8952
2498.0,0.8955
2497.0,0.8958
2496.0,0.8961
2495.0,0.8964
2494.0,0.8967
2493.0,0.8969
2492.0,0.8972
2491.0,0.8974
2490.0,0.8976
2489.0,0.8976
2488.0,0.8979
2487.0,0.8979
2486.0,0.8982
2485.0,0.8983
2484.0,0.8986
2483.0,0.8987
2482.0,0.8989
2481.0,0.8999
2480.0,0.9005
2479.0,0.9005
2478.0,0.9006
2477.0,0.9006
2476.0,0.9006
2475.0,0.9006
2474.0,0.9007
2473.0,0.9007
2472.0,0.9008
2471.0,0.9009
2470.0,0.901
2469.0,0.9003
2468.0,0.8996
2467.0,0.8982
2466.0,0.8968
2465.0,0.8943
2464.0,0.8918
2463.0,0.8894
2462.0,0.8871
2461.0,0.8839
2460.0,0.881
2459.0,0.8774
2458.0,0.873
2457.0,0.8712
2456.0,0.8642
2455.0,0.8677
2454.0,0.8669
2453.0,0.8676
2452.0,0.868
2451.0,0.8686
2450.0,0.8682
2449.0,0.8704
2448.0,0.8723
2447.0,0.8739
2446.0,0.8756
2445.0,0.8771
2444.0,0.8788
2443.0,0.8806
2442.0,0.8824
2441.0,0.8846
2440.0,0.8868
2439.0,0.8887
2438.0,0.8908
2437.0,0.8917
2436.0,0.8928
2435.0,0.8937
2434.0,0.8948
2433.0,0.8957
2432.0,0.8968
2431.0,0.8973
2430.0,0.8979
2429.0,0.8984
2428.0,0.899
2427.0,0.8996
2426.0,0.9002
2425.0,0.9008
2424.0,0.9014
2423.0,0.9018
2422.0,0.9023
2421.0,0.9028
2420.0,0.9032
2419.0,0.9036
2418.0,0.904
2417.0,0.9044
2416.0,0.9049
2415.0,0.9053
2414.0,0.9057
2413.0,0.9061
2412.0,0.9065
2411.0,0.907
2410.0,0.9074
2409.0,0.9082
2408.0,0.9092
2407.0,0.9091
2406.0,0.9103
2405.0,0.9106
2404.0,0.911
2403.0,0.9113
2402.0,0.9117
2401.0,0.9117
2400.0,0.912
2399.0,0.912
2398.0,0.912
2397.0,0.912
2396.0,0.912
2395.0,0.9119
2394.0,0.9119
2393.0,0.9119
2392.0,0.9126
2391.0,0.9115
