sigma,transmittance
1681.0,0.8781
1682.0,0.8785
1683.0,0.8793
1684.0,0.8804
1685.0,0.8815
1686.0,0.8826
1687.0,0.8832
1688.0,0.8817
1689.0,0.8801
1690.0,0.8785
1691.0,0.8773
1692.0,0.8761
1693.0,0.8761
1694.0,0.8765
1695.0,0.877
1696.0,0.8776
1697.0,0.8782
1698.0,0.8789
1699.0,0.8797
1700.0,0.8799
1701.0,0.88
1702.0,0.8802
1703.0,0.88
1704.0,0.8795
1705.0,0.8786
1706.0,0.8777
1707.0,0.8768
1708.0,0.876
1709.0,0.8751
1710.0,0.8746
1711.0,0.8754
1712.0,0.8763
1713.0,0.8774
1714.0,0.8785
1715.0,0.8797
1716.0,0.8811
1717.0,0.8826
1718.0,0.8841
1719.0,0.8841
1720.0,0.8841
1721.0,0.8838
1722.0,0.8823
1723.0,0.8805
1724.0,0.8794
1725.0,0.8787
1726.0,0.8792
1727.0,0.8798
1728.0,0.8808
1729.0,0.882
1730.0,0.8831
1731.0,0.8842
1732.0,0.8854
1733.0,0.8865
1734.0,0.8885
1735.0,0.8917
1736.0,0.8936
1737.0,0.8928
1738.0,0.8921
1739.0,0.8913
1740.0,0.8902
1741.0,0.8894
1742.0,0.8887
1743.0,0.888
1744.0,0.8876
1745.0,0.8876
1746.0,0.8876
1747.0,0.8876
1748.0,0.8878
1749.0,0.8879
1750.0,0.8881
1751.0,0.8883
1752.0,0.8882
1753.0,0.8881
1754.0,0.888
1755.0,0.8879
1756.0,0.8877
1757.0,0.8876
1758.0,0.8875
1759.0,0.8873
1760.0,0.8872
1761.0,0.887
1762.0,0.8869
1763.0,0.8868
1764.0,0.8869
1765.0,0.887
1766.0,0.887
1767.0,0.8871
1768.0,0.8872
1769.0,0.8875
1770.0,0.888
1771.0,0.8885
1772.0,0.889
1773.0,0.8895
1774.0,0.8885
1775.0,0.8875
1776.0,0.8864
1777.0,0.8853
1778.0,0.8842
1779.0,0.8835
1780.0,0.8833
1781.0,0.8833
