sigma,transmittance
1319.0,0.6873
1320.0,0.6777
1321.0,0.6647
1322.0,0.6517
1323.0,0.6387
1324.0,0.6257
1325.0,0.6158
1326.0,0.6142
1327.0,0.6131
1328.0,0.612
1329.0,0.6109
1330.0,0.6096
1331.0,0.6075
1332.0,0.6053
1333.0,0.601
1334.0,0.5787
1335.0,0.5393
1336.0,0.5
1337.0,0.4607
1338.0,0.4513
1339.0,0.4515
1340.0,0.4534
1341.0,0.4801
1342.0,0.5059
1343.0,0.5318
1344.0,0.5577
1345.0,0.5835
1346.0,0.5924
1347.0,0.5928
1348.0,0.5917
1349.0,0.587
1350.0,0.5804
1351.0,0.5739
1352.0,0.5674
1353.0,0.5609
1354.0,0.5543
1355.0,0.5261
1356.0,0.4903
1357.0,0.4545
1358.0,0.4187
1359.0,0.3829
1360.0,0.347
1361.0,0.3202
1362.0,0.3102
1363.0,0.2979
1364.0,0.2851
1365.0,0.2757
1366.0,0.2662
1367.0,0.2501
1368.0,0.2241
1369.0,0.1963
1370.0,0.1685
1371.0,0.1407
1372.0,0.1129
1373.0,0.0852
1374.0,0.0574
1375.0,0.0296
1376.0,0.0221
1377.0,0.0206
1378.0,0.0206
1379.0,0.0152
1380.0,0.0217
1381.0,0.0411
1382.0,0.066
1383.0,0.091
1384.0,0.116
1385.0,0.1409
1386.0,0.1659
1387.0,0.1908
1388.0,0.2158
1389.0,0.2407
1390.0,0.2657
1391.0,0.2906
1392.0,0.3156
1393.0,0.3405
1394.0,0.3655
1395.0,0.3905
1396.0,0.4154
1397.0,0.4404
1398.0,0.4566
1399.0,0.4615
1400.0,0.4649
1401.0,0.4665
1402.0,0.4668
1403.0,0.4667
1404.0,0.4679
1405.0,0.4656
1406.0,0.4644
1407.0,0.4625
1408.0,0.4605
1409.0,0.4565
1410.0,0.4504
1411.0,0.443
1412.0,0.4356
1413.0,0.4282
1414.0,0.4208
1415.0,0.4135
1416.0,0.4061
1417.0,0.3987
1418.0,0.3913
1419.0,0.3839
1420.0,0.3765
1421.0,0.3691
1422.0,0.3617
1423.0,0.3543
1424.0,0.3383
1425.0,0.3291
1426.0,0.3195
1427.0,0.3089
1428.0,0.298
1429.0,0.2677
1430.0,0.2387
1431.0,0.2237
1432.0,0.2089
1433.0,0.1937
1434.0,0.177
1435.0,0.1585
1436.0,0.1413
1437.0,0.1254
