sigma,transmittance
1117.5946542,0.801
1118.5015478,0.809
1119.4084414,0.811
1120.315335,0.816
1121.2222284,0.82
1122.1291218,0.823
1123.0360152,0.824
1123.9429086,0.828
1124.849802,0.83
1125.7566956,0.831
1126.6635892,0.834
1127.5704828,0.837
1128.4773764,0.838
1129.38427,0.841
1130.2911634,0.845
1131.1980568,0.85
1132.1049502,0.851
1133.0118436,0.854
1133.918737,0.859
1134.8256306,0.864
1135.7325242,0.869
1136.6394178,0.874
1137.5463114,0.881
1138.453205,0.888
1139.3600984,0.895
1140.2669918,0.902
1141.1738852,0.912
1142.0807786,0.916
1142.987672,0.922
1143.8945656,0.93
1144.8014592,0.939
1145.7083528,0.944
1146.6152464,0.953
1147.52214,0.956
1148.4290334,0.961
1149.3359268,0.964
1150.2428202,0.971
1151.1497136,0.977
1152.056607,0.977
1152.9635006,0.981
1153.8703942,0.985
1154.7772878,0.988
1155.6841814,0.992
1156.591075,0.994
1157.4979684,0.995
1158.4048618,1.001
1159.3117552,1.004
1160.2186486,1.005
1161.125542,1.007
1162.0324356,1.008
1162.9393292,1.011
1163.8462228,1.012
1164.7531164,1.015
1165.66001,1.016
1166.5669034,1.016
1167.4737968,1.018
1168.3806902000001,1.019
1169.2875836,1.019
1170.194477,1.021
1171.1013706,1.021
1172.0082642,1.022
1172.9151578,1.022
1173.8220514,1.022
1174.728945,1.022
1175.6358384,1.022
1176.5427318,1.022
1177.4496252000001,1.022
1178.3565186,1.022
1179.263412,1.021
1180.1703056000001,1.021
1181.0771992,1.018
1181.9840928,1.016
1182.8909864,1.016
1183.79788,1.015
1184.7047734,1.015
1185.6116668,1.015
1186.5185602000001,1.014
1187.4254536,1.014
1188.332347,1.011
1189.2392406000001,1.009
1190.1461342,1.007
1191.0530278,1.005
1191.9599214,1.005
1192.866815,1.004
1193.7737084,1.002
1194.6806018,1.001
1195.5874952000001,1.0
1196.4943886,1.0
1197.401282,1.0
1198.3081756000001,0.998
1199.2150692,0.995
1200.1219628000001,0.985
1201.0288564,0.98
1201.93575,0.978
1202.8426434,0.977
1203.7495368,0.975
1204.6564302000002,0.967
1205.5633236,0.961
1206.470217,0.956
1207.3771106000002,0.953
1208.2840042,0.95
1209.1908978000001,0.942
1210.0977914,0.936
1211.004685,0.929
1211.9115786,0.919
1212.8184722,0.91
1213.7253658,0.902
1214.6322594,0.895
1215.539153,0.889
1216.4460464,0.881
1217.3529397999998,0.875
1218.2598332,0.871
1219.1667266,0.858
1220.07362,0.852
1220.9805136,0.841
1221.8874071999999,0.837
1222.7943008,0.824
1223.7011943999998,0.816
1224.608088,0.811
1225.5149814,0.794
1226.4218747999998,0.782
1227.3287682,0.773
1228.2356616,0.758
1229.142555,0.741
1230.0494486,0.728
1230.9563421999999,0.711
1231.8632358,0.707
1232.7701293999999,0.697
1233.677023,0.69
1234.5839164,0.688
1235.4908097999999,0.687
1236.3977032,0.687
1237.3045966,0.688
1238.21149,0.691
1239.1183836,0.697
1240.0252772,0.708
1240.9321708,0.722
1241.8390643999999,0.727
1242.745958,0.738
1243.6528514,0.745
1244.5597447999999,0.76
1245.4666382,0.772
1246.3735316,0.777
1247.280425,0.792
1248.1873186,0.797
1249.0942122,0.8159
1250.0011058,0.827
1250.9079993999999,0.83
1251.814893,0.835
1252.7217864,0.84
1253.6286797999999,0.844
1254.5355732,0.847
1255.4424666,0.85
1256.34936,0.851
